name			NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_3	NZcount_3	NZSigma_3	NZMean_4	NZcount_4	NZSigma_4	NZMean_5	NZcount_5	NZSigma_5	NZMean_6	NZcount_6	NZSigma_6	NZMean_7	NZcount_7	NZSigma_7	NZMean_8	NZcount_8	NZSigma_8	NZMean_9	NZcount_9	NZSigma_9	NZMean_10	NZcount_10	NZSigma_10	NZMean_11	NZcount_11	NZSigma_11	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13	NZMean_15	NZcount_15	NZSigma_15	NZMean_16	NZcount_16	NZSigma_16	NZMean_17	NZcount_17	NZSigma_17	NZMean_18	NZcount_18	NZSigma_18	NZMean_19	NZcount_19	NZSigma_19
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			-0.089429	171	0.043761	-0.088989	171	0.026982	-0.002256	55	0.036247	0.031838	57	0.068028	-0.115248	171	0.031626	-0.080799	171	0.037845	-0.058090	56	0.022839	-0.038373	52	0.015283	-0.079783	254	0.037544	-0.124648	256	0.055076	-0.109898	171	0.026481	-0.127585	171	0.038249	-0.012155	324	0.069438	-0.042395	257	0.039117	-0.045557	257	0.048834	-0.084201	171	0.034024	-0.076047	171	0.032119	0.011826	171	0.050998
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.033735	171	0.039820	-0.025919	171	0.039884	-0.006495	55	0.060645	-0.016252	57	0.052307	0.009591	171	0.035451	0.024462	171	0.056757	-0.024208	56	0.024751	-0.062976	52	0.030604	0.036033	254	0.057186	-0.063580	256	0.070215	0.014617	171	0.048674	-0.038503	171	0.044358	0.145494	324	0.089251	-0.060751	257	0.056855	-0.058339	257	0.044563	-0.027170	171	0.046085	0.014603	171	0.031364	0.020575	171	0.047922
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.016409	171	0.022086	0.009118	171	0.022550	0.027025	55	0.029865	0.028079	57	0.042821	0.026328	171	0.031759	0.044653	171	0.035820	0.009849	56	0.013144	0.016243	52	0.007885	0.003180	254	0.022061	-0.016282	256	0.024446	-0.021862	171	0.023265	-0.025774	171	0.021166	0.092713	324	0.069848	-0.008639	257	0.019906	-0.001630	257	0.020151	-0.023582	171	0.018342	0.006886	171	0.022240	0.033285	171	0.028043
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.117564	171	0.061556	0.016959	171	0.057637	-0.059619	55	0.073663	-0.039518	57	0.069804	0.035536	171	0.050325	0.044410	171	0.102974	-0.037068	56	0.030996	-0.047160	52	0.037950	0.062965	254	0.081675	-0.077321	256	0.096572	-0.011173	171	0.074150	-0.053185	171	0.048712	0.096078	324	0.123670	-0.045752	257	0.074504	-0.030419	257	0.059596	-0.099354	171	0.078754	0.003343	171	0.063484	0.014839	171	0.078057
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.007248	171	0.078352	0.059006	171	0.082339	0.074199	55	0.065928	0.128517	57	0.107863	0.049939	171	0.208463	0.130785	171	0.118500	0.089278	56	0.060666	-0.007580	52	0.039896	0.012189	254	0.112072	-0.126420	256	0.113675	-0.001104	171	0.121668	0.086144	171	0.143963	0.343688	324	0.302056	0.003861	257	0.081313	-0.032285	257	0.092729	0.086384	171	0.069912	0.133968	171	0.080500	0.130853	171	0.096319
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.108058	171	0.079718	0.059596	171	0.079035	0.257121	55	0.111837	0.329972	57	0.166705	0.144464	171	0.165277	0.174101	171	0.094905	0.175586	56	0.035307	0.222706	52	0.046037	0.085280	254	0.105790	-0.005131	256	0.110192	0.144350	171	0.068254	0.151736	171	0.123124	0.514622	324	0.316115	0.143295	257	0.098687	0.145274	257	0.136249	0.207927	171	0.116635	0.205138	171	0.084222	0.245723	171	0.091394
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.094154	171	0.082462	0.121197	171	0.110886	0.086779	55	0.083333	0.145876	57	0.087005	0.158683	171	0.208099	0.198423	171	0.170183	0.025484	56	0.039122	0.027054	52	0.056107	0.082478	254	0.105423	-0.001394	256	0.095519	-0.038159	171	0.134159	0.111411	171	0.133399	0.292535	324	0.242347	-0.040015	257	0.098771	0.040159	257	0.085458	0.149652	171	0.080564	0.120060	171	0.062903	0.159292	171	0.097005
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.094591	171	0.096781	0.034666	171	0.108316	0.051655	55	0.055711	0.033249	57	0.085765	0.078573	171	0.182987	0.076457	171	0.156226	0.062354	56	0.050320	0.017148	52	0.065951	0.093290	254	0.083310	-0.021849	256	0.075411	0.008868	171	0.141165	0.090249	171	0.134618	0.137923	324	0.181007	-0.029419	257	0.066929	-0.053465	257	0.089195	0.048225	171	0.076256	0.123201	171	0.076240	0.004892	171	0.084100
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-11.147482	171	12.116408	-4.206922	171	8.603438	-11.626042	55	13.628343	-18.697701	57	31.648115	-3.474053	171	10.283056	3.459163	171	11.523610	-14.272568	56	8.237790	0.321310	52	18.650697	-17.538485	254	20.597635	-21.690467	256	58.314449	-20.822363	171	20.341938	-29.281383	171	19.511778	-6.037330	324	24.870991	-16.455685	257	21.172869	-13.598288	257	14.917574	-14.573329	171	12.598581	0.764888	171	12.464582	-17.696756	171	28.160669
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			17.549716	171	29.640228	9.791435	171	38.169917	-28.218149	55	39.701768	-29.352271	57	43.971777	16.500018	171	28.436606	28.660951	171	49.833856	8.844299	56	21.212884	-25.460605	52	25.660723	34.036345	254	38.996787	8.467206	256	78.965058	-3.171428	171	47.960041	52.153852	171	48.722709	-0.416416	324	62.645512	-10.686869	257	33.619444	-7.843573	257	41.294913	52.718732	171	39.054046	27.366787	171	41.110639	-30.871414	171	38.416316
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			-42.871929	171	56.308082	34.382410	171	45.862970	-97.425061	55	70.158432	-74.228407	57	90.811803	-49.731278	171	51.897172	-33.724713	171	75.957291	17.736753	56	58.726119	24.184490	52	42.795850	-69.203650	254	82.368824	-63.512887	256	88.503121	-49.276618	171	70.962043	9.034622	171	85.703631	-93.578217	324	129.933033	5.289224	257	72.217597	-26.138583	257	74.910543	-133.303836	171	53.554592	-59.370082	171	64.503141	-16.479400	171	69.263366
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-0.258209	171	0.786827	0.447612	171	0.718603	0.707678	55	0.900480	0.500488	57	1.078531	0.587176	171	1.275611	0.542902	171	1.127483	1.543405	56	0.618963	1.610324	52	0.962513	0.065148	254	1.118868	0.807464	256	1.030587	0.445723	171	1.231401	0.928831	171	0.945880	0.740777	324	2.552427	1.366098	257	1.111104	1.000386	257	0.867991	1.354268	171	1.151751	0.646496	171	1.137250	0.432565	171	0.847573
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			-0.114652	171	0.101981	-0.123276	171	0.098322	-0.043567	55	0.128988	-0.029608	57	0.128679	0.134752	171	0.140622	0.110817	171	0.141102	-0.032694	56	0.094552	0.221881	52	0.152134	-0.084426	254	0.122233	-0.058730	256	0.208797	-0.041783	171	0.106912	-0.074049	171	0.253247	-0.066923	324	0.304985	-0.061928	257	0.133434	-0.017510	257	0.225748	-0.004629	171	0.148395	-0.161454	171	0.093265	-0.059985	171	0.162595
10184/070526120937/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.155593	171	0.229858	0.061003	171	0.194697	-0.150494	55	0.264721	0.135617	57	0.620674	-0.014601	171	0.362704	0.090607	171	0.283202	-0.067345	56	0.280932	-0.585952	52	0.355440	0.205188	254	0.391230	0.027715	256	1.144057	0.144155	171	0.367741	0.382175	171	0.357103	-0.148894	324	0.475179	0.020818	257	0.432822	0.018340	257	0.349677	-0.485772	171	0.478853	-0.272257	171	0.320206	0.362877	171	0.565588
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.903790	171	0.068614	99.999667	171	0.066280	99.991295	55	0.097877	99.967535	57	0.139077	99.841230	171	0.095221	99.942446	171	0.061633	99.938294	56	0.085259	100.055092	52	0.120297	99.783290	254	0.130175	99.781664	256	0.231574	99.984830	171	0.099223	99.954276	171	0.089585	99.889048	324	0.113586	100.023801	257	0.110359	100.033609	257	0.075540	100.069658	171	0.083408	99.951650	171	0.079919	99.881727	171	0.104052
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			0.022846	171	0.121476	0.020049	171	0.111390	0.114231	55	0.135822	-0.032529	57	0.286425	-0.077415	171	0.087787	-0.032744	171	0.144306	-0.024540	56	0.185451	-0.143811	52	0.294808	0.215100	254	0.228870	0.073359	256	0.728197	0.111072	171	0.213723	0.003785	171	0.259388	0.022282	324	0.244556	-0.166929	257	0.275223	0.028060	257	0.196389	-0.031226	171	0.187421	0.046084	171	0.137361	-0.082396	171	0.293767
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			100.047962	171	0.064521	100.013751	171	0.084339	99.908253	55	0.086982	100.040459	57	0.087849	100.106300	171	0.162703	99.938420	171	0.099348	99.958199	56	0.037290	99.883456	52	0.024204	100.094973	254	0.089472	100.171261	256	0.154177	100.028680	171	0.071519	100.060758	171	0.128958	99.980549	324	0.154615	100.039743	257	0.089869	99.963134	257	0.083424	99.949818	171	0.074401	99.909359	171	0.083616	100.090884	171	0.075565
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			0.033584	171	0.106513	0.021060	171	0.121262	-0.159754	55	0.169262	-0.058669	57	0.242316	0.060169	171	0.127499	0.016130	171	0.085780	0.134564	56	0.166921	-0.175394	52	0.220613	0.228902	254	0.171089	0.323426	256	0.375408	0.069198	171	0.143765	0.196414	171	0.247089	0.035204	324	0.166604	-0.022946	257	0.147901	-0.050046	257	0.158626	0.009943	171	0.149196	-0.039176	171	0.139681	0.026039	171	0.190482
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.950931	171	0.071161	99.978701	171	0.072435	100.013165	55	0.101633	100.032526	57	0.221506	99.884906	171	0.106262	99.934842	171	0.054787	99.915696	56	0.127991	100.057731	52	0.184457	99.779447	254	0.152608	99.801291	256	0.320211	99.910993	171	0.117810	99.905454	171	0.163974	99.842033	324	0.098837	100.055123	257	0.155012	100.024970	257	0.124106	100.025732	171	0.086511	99.991654	171	0.065718	99.999212	171	0.202219
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			-0.037665	171	0.139174	-0.037341	171	0.126339	0.067224	55	0.215217	0.057999	57	0.286493	0.023762	171	0.122096	0.018602	171	0.095046	-0.030013	56	0.144243	0.192658	52	0.262326	-0.187427	254	0.180766	-0.142949	256	0.594559	-0.065335	171	0.182170	0.060723	171	0.266417	0.174071	324	0.175883	0.028158	257	0.221245	0.082813	257	0.203388	0.143609	171	0.118605	0.060661	171	0.089772	0.023694	171	0.254679
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			100.126214	171	0.121353	100.074073	171	0.107974	100.044036	55	0.151188	100.021274	57	0.254265	100.018491	171	0.089038	100.000953	171	0.097234	100.115913	56	0.187088	99.849750	52	0.274762	100.327560	254	0.192856	100.326145	256	0.490169	100.146842	171	0.189904	100.184283	171	0.217450	99.917280	324	0.225857	99.978787	257	0.205834	100.060437	257	0.184911	99.957734	171	0.124495	100.001638	171	0.095385	100.074629	171	0.229854
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			-0.367513	171	0.186932	-0.085770	171	0.236069	0.146383	55	0.150216	-0.178398	57	0.262306	-0.530439	171	0.343531	-0.087435	171	0.199530	-0.088494	56	0.120585	0.276810	52	0.196492	-0.567549	254	0.279783	-0.763509	256	0.768234	-0.029962	171	0.224002	-0.270476	171	0.344240	-0.038103	324	0.295498	-0.157638	257	0.167966	0.149790	257	0.159280	0.299685	171	0.178892	0.147844	171	0.246739	-0.548911	171	0.268935
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			-0.048767	171	0.033035	-0.052530	171	0.046755	-0.021225	55	0.047105	-0.083240	57	0.040857	-0.027702	171	0.069424	0.016931	171	0.035421	-0.027986	56	0.020239	0.001136	52	0.024724	-0.057379	254	0.049593	-0.103525	256	0.109977	-0.002335	171	0.042502	-0.112339	171	0.077630	0.023213	324	0.077806	-0.044426	257	0.050507	-0.041317	257	0.049895	0.004071	171	0.044586	0.000420	171	0.047671	-0.114697	171	0.040643
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			-0.064219	171	0.030225	-0.054679	171	0.037317	-0.080786	55	0.036901	-0.131806	57	0.039424	-0.039474	171	0.041846	-0.022055	171	0.035450	-0.045100	56	0.019036	-0.005213	52	0.053217	-0.092240	254	0.040173	-0.088605	256	0.085701	-0.039311	171	0.039524	-0.064278	171	0.063030	-0.035171	324	0.058857	-0.046525	257	0.045100	-0.069429	257	0.042526	-0.044963	171	0.022233	-0.036145	171	0.030293	-0.105545	171	0.037973
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.066214	171	0.039324	0.034568	171	0.034852	0.066193	55	0.048232	0.042011	57	0.052530	0.085324	171	0.044492	0.084815	171	0.055891	0.022576	56	0.026693	0.052321	52	0.017984	0.062510	254	0.058767	0.020676	256	0.091567	0.008031	171	0.036914	0.009444	171	0.037068	0.058114	324	0.057891	-0.001147	257	0.042550	0.008677	257	0.041964	-0.009433	171	0.031493	0.039442	171	0.025644	0.067796	171	0.041767
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			-0.013612	171	0.020193	-0.014996	171	0.026346	0.006884	55	0.034025	0.000596	57	0.031986	0.010293	171	0.040274	0.003640	171	0.024745	0.022855	56	0.017425	0.011313	52	0.024393	-0.003449	254	0.024690	0.002483	256	0.049622	-0.009201	171	0.025845	-0.013748	171	0.026597	0.062893	324	0.086513	-0.000794	257	0.031939	-0.008073	257	0.030324	-0.000954	171	0.022744	0.027402	171	0.024997	-0.011710	171	0.037172
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.045716	171	0.029100	0.016951	171	0.029699	0.051598	55	0.054123	0.050111	57	0.054615	0.084313	171	0.052574	0.058116	171	0.063404	0.053662	56	0.027766	0.032559	52	0.032295	0.080491	254	0.057776	0.048253	256	0.074339	0.033989	171	0.044331	0.040651	171	0.033168	0.096402	324	0.089802	0.009316	257	0.043723	0.003717	257	0.040152	-0.000481	171	0.049803	0.012332	171	0.045309	0.067387	171	0.037162
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.018897	171	0.086142	0.029745	171	0.077989	0.110777	55	0.098730	0.056807	57	0.069711	0.078531	171	0.137241	0.132791	171	0.153858	-0.019005	56	0.056663	0.060073	52	0.064063	0.049111	254	0.099003	0.060669	256	0.203970	-0.135401	171	0.124565	-0.016889	171	0.176821	0.279142	324	0.252917	-0.051155	257	0.092511	0.001958	257	0.097724	0.063493	171	0.098122	0.049153	171	0.089177	0.078416	171	0.090959
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			-0.109796	171	0.066102	-0.012266	171	0.063492	-0.134960	55	0.093207	-0.089287	57	0.080560	-0.035779	171	0.171089	0.003861	171	0.113790	-0.043113	56	0.046947	-0.032896	52	0.108029	0.044658	254	0.125896	0.113209	256	0.280485	-0.201067	171	0.097714	-0.117221	171	0.147923	0.086595	324	0.224928	-0.168620	257	0.081085	-0.102551	257	0.117838	0.077243	171	0.094151	0.002614	171	0.138657	-0.009855	171	0.105405
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.035544	171	0.134082	-0.009748	171	0.096791	0.029628	55	0.081306	0.167126	57	0.126030	0.154423	171	0.248215	0.104574	171	0.120736	0.042358	56	0.086688	0.062829	52	0.064163	0.092133	254	0.125492	0.051726	256	0.134236	0.026403	171	0.139156	0.115581	171	0.193431	0.349813	324	0.236462	-0.048334	257	0.099964	0.066886	257	0.151087	0.180051	171	0.102171	0.200130	171	0.116720	0.078444	171	0.119945
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.016801	171	0.068755	0.033517	171	0.075843	-0.059166	55	0.060822	0.083187	57	0.073568	0.051163	171	0.179811	-0.022388	171	0.073675	0.055054	56	0.056577	0.081694	52	0.061009	0.002557	254	0.096940	0.013905	256	0.131740	0.013305	171	0.102487	0.113010	171	0.091299	-0.005416	324	0.149152	0.074224	257	0.110212	0.086203	257	0.079611	0.170181	171	0.075106	0.169120	171	0.123479	0.076545	171	0.086283
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-4.671558	171	7.433964	-5.153914	171	8.457732	-8.340927	55	10.087294	-6.857224	57	13.965233	-10.364246	171	10.252158	-1.570745	171	12.197741	-3.342150	56	13.174013	1.230556	52	16.085728	-19.434737	254	15.003794	-14.088963	256	41.272674	-10.525437	171	11.404544	-7.741754	171	14.802392	-20.760463	324	18.713706	7.178781	257	17.709833	-6.665643	257	12.443837	-4.903156	171	15.018465	-6.619806	171	11.799455	-1.228141	171	19.824976
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			56.501248	171	29.966667	25.345363	171	41.043889	11.195185	55	27.912152	47.879447	57	29.238398	82.498119	171	47.843347	26.776397	171	30.526467	23.105390	56	16.285214	-12.265259	52	20.928093	84.510740	254	50.473586	95.919784	256	83.494869	35.617399	171	40.167902	88.877494	171	51.755256	58.446559	324	38.939300	29.161234	257	34.706211	0.921602	257	30.476419	-0.001875	171	29.718787	-22.566519	171	22.011382	76.172875	171	38.914891
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			12.451338	171	27.455107	6.230957	171	16.894549	32.526207	55	29.255980	20.069682	57	31.783183	-24.698104	171	35.465898	-17.769580	171	29.642788	-47.220217	56	37.391066	-29.394180	52	22.163035	-2.641908	254	42.357616	-46.574884	256	124.507801	3.256695	171	51.835712	-33.963820	171	45.551784	-49.334454	324	108.894600	-5.680535	257	39.354645	-12.489295	257	33.371570	-16.334760	171	38.176937	-16.873661	171	27.973987	3.569428	171	36.352616
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-0.692736	171	0.409761	-0.151720	171	0.534155	-0.670443	55	0.518646	-0.727718	57	0.374664	-0.502887	171	0.614935	0.013013	171	0.413985	-0.055151	56	0.252937	0.230318	52	0.554244	-0.996286	254	0.601415	-0.861193	256	0.963033	-0.215396	171	0.705108	-0.637959	171	0.508692	-0.432550	324	1.028412	-0.056139	257	0.339118	-0.235913	257	0.469491	-0.001352	171	0.320292	-0.289353	171	0.388492	-0.855333	171	0.342400
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			0.762054	171	0.500749	0.258597	171	0.582500	0.114773	55	0.445555	0.988205	57	0.645754	1.552753	171	1.243031	0.054842	171	0.718379	-0.291780	56	0.275024	-0.398987	52	0.231892	1.127431	254	0.631368	1.218781	256	1.164791	0.164796	171	0.742095	0.332415	171	0.959894	0.941208	324	1.210342	0.189428	257	0.436467	-0.165900	257	0.536352	-0.290876	171	0.677383	-0.110261	171	0.701180	1.259344	171	0.502863
10184/101120153518/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.421063	171	0.316280	0.138522	171	0.267787	-0.145450	55	0.462878	0.052354	57	0.695980	0.343675	171	0.230028	0.016111	171	0.215167	0.103920	56	0.351873	-0.663841	52	0.688399	0.958909	254	0.488192	0.963543	256	1.181218	0.241044	171	0.351667	0.226245	171	0.552707	-0.355538	324	0.360679	0.004118	257	0.456751	-0.218007	257	0.441338	-0.544305	171	0.289050	-0.231846	171	0.294714	0.415923	171	0.605534
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.791835	171	0.127952	99.890628	171	0.109601	99.735287	55	0.153284	99.782523	57	0.091242	99.669551	171	0.180981	99.808077	171	0.105820	99.894956	56	0.047315	99.843034	52	0.060282	99.770580	254	0.236131	99.831276	256	0.229212	99.786582	171	0.101284	99.804618	171	0.110497	99.638696	324	0.175645	99.858948	257	0.088112	99.868512	257	0.059445	99.755190	171	0.143553	99.811621	171	0.068055	99.827573	171	0.097666
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			-0.187997	171	0.158724	0.181234	171	0.208171	-0.053381	55	0.201815	0.120944	57	0.174366	-0.357941	171	0.250496	-0.270347	171	0.241304	-0.227546	56	0.136390	-0.286881	52	0.219954	-0.060656	254	0.524729	-0.325410	256	0.411805	-0.106835	171	0.215281	-0.078053	171	0.319571	-0.330822	324	0.320067	-0.175287	257	0.234214	0.006092	257	0.252408	-0.392183	171	0.328650	-0.597408	171	0.231483	0.181772	171	0.263807
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.852855	171	0.087430	99.951840	171	0.073744	99.771487	55	0.105413	99.798959	57	0.074710	99.748798	171	0.138361	99.868634	171	0.053100	99.969155	56	0.042843	99.931083	52	0.032313	99.929572	254	0.112590	99.982132	256	0.125564	99.898171	171	0.071114	99.926877	171	0.077152	99.700676	324	0.158885	99.914231	257	0.064485	99.908923	257	0.051259	99.877440	171	0.154689	99.929816	171	0.054013	99.911824	171	0.095394
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			-0.605368	171	0.554949	0.295413	171	0.387120	-0.065127	55	0.391861	0.502719	57	0.448984	-0.903840	171	0.458328	-0.724363	171	0.531640	-0.516949	56	0.242401	-0.401154	52	0.375561	-0.513922	254	0.748266	-0.728765	256	0.858029	-0.437544	171	0.330864	-0.424703	171	0.610266	-1.006193	324	0.590471	-0.430238	257	0.397614	-0.186190	257	0.402269	-0.499672	171	0.668925	-0.727059	171	0.391523	0.200653	171	0.373884
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.976230	171	0.107764	99.890854	171	0.075524	99.830248	55	0.095133	99.737805	57	0.085021	99.888827	171	0.146358	100.006219	171	0.065668	100.033117	56	0.047358	99.949207	52	0.046623	100.014614	254	0.151154	100.047464	256	0.185350	99.945572	171	0.093222	99.963174	171	0.077327	99.869713	324	0.171921	99.999909	257	0.061629	99.972208	257	0.062174	99.878359	171	0.194614	99.959811	171	0.073402	99.893055	171	0.072119
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			-0.414793	171	0.414491	0.218363	171	0.312245	-0.033655	55	0.252012	0.408439	57	0.357657	-0.661088	171	0.369800	-0.471806	171	0.425355	-0.413628	56	0.195530	-0.334751	52	0.280843	-0.381259	254	0.553387	-0.458269	256	0.588323	-0.280861	171	0.253322	-0.162966	171	0.509146	-0.674450	324	0.459861	-0.296237	257	0.333144	-0.056106	257	0.349261	-0.410393	171	0.482501	-0.503472	171	0.299891	0.258247	171	0.307858
10185/060320161348/analysis/glm_hrf_coefs.nii.gz_6[AScorr#0]			0.076356	171	0.063739	0.041152	171	0.046935	0.160539	55	0.076373	0.140443	57	0.049410	0.151478	171	0.099113	0.090782	171	0.037974	0.028204	56	0.020031	0.069401	52	0.022672	0.029489	254	0.057933	0.013315	256	0.044665	0.056916	171	0.043252	0.032129	171	0.029815	0.160342	324	0.086503	0.063410	257	0.043256	0.056876	257	0.031449	0.095202	171	0.090147	0.069480	171	0.037633	0.060996	171	0.049240
